SAMPLE ID	FS	PFS
118C-1	0.0175639763779528	0.00910882653061225
118C-2	0.0720074803149606	0.0415214285714286
120C-1	0.0466490157480315	0.0298675170068027
120C-2	0.0730728346456693	0.0406465136054422
12C-1	0.0486842519685039	0.033600612244898
12C-2	0.0656836614173228	0.0394194642857143
149C-1	0.067217125984252	0.0387393367346939
149C-2	0.0510976377952756	0.0296377721088435
161C-1	0.0393797244094488	0.0205741241496599
161C-2	0.0412147637795276	0.0249914200680272
16H-1	0.0325031496062992	0.0205109098639456
16H-2	0.0514114173228346	0.0299734353741497
17H-1	0.0191088582677165	0.0101315391156463
17H-2	0.048198031496063	0.0307373044217687
188C-1	0.0644854330708661	0.0366955017006803
188C-2	0.0966507874015748	0.0570161479591837
191C-1	0.0394521653543307	0.0240671768707483
191C-2	0.0657324803149606	0.0403659608843537
194C-1	0.0329732283464567	0.0221125340136054
194C-2	0.0258657480314961	0.0129814795918367
210C-1	0.0419820866141732	0.0241503316326531
210C-2	0.0908633858267717	0.0529179166666667
217C-1	0.065098031496063	0.0375905102040816
217C-2	0.0577962598425197	0.0339877891156463
235C-1	0.00503051181102362	0.00236452380952381
235C-2	0.0558061023622047	0.0332217091836735
239C-1	0.0553535433070866	0.0315069132653061
239C-2	0.0537724409448819	0.0325932993197279
242C-1	0.0437622047244094	0.0252611734693878
242C-2	0.0399812992125984	0.0184563265306122
24H-1	0.019103937007874	0.0101251020408163
24H-2	0.0758417322834646	0.0441158928571429
27H-1	0.0184897637795276	0.00980849489795918
27H-2	0.0919643700787402	0.0524908843537415
35H-1	0.0382746062992126	0.0231573044217687
35H-2	0.0390324803149606	0.0234380952380952
37H-1	0.0252834645669291	0.012293231292517
37H-2	0.0787820866141732	0.0479677976190476
38H-1	0.0229714566929134	0.0147816156462585
38H-2	0.0884259842519685	0.0523690136054422
3C-1	0.023630905511811	0.0126194642857143
3C-2	0.0262935039370079	0.014028112244898
44C-1	0.0393834645669291	0.0222321683673469
44C-2	0.0512023622047244	0.0322536819727891
50H-1	0.0342366141732283	0.0224669642857143
50H-2	0.0345513779527559	0.0190075425170068
53H-1	0.0270533464566929	0.0147385119047619
53H-2	0.0298946850393701	0.0168373469387755
54H-1	0.0194842519685039	0.0109074234693878
54H-2	0.0322842519685039	0.021845612244898
55H-1	0.0337484251968504	0.0174275595238095
55H-2	0.0141875984251969	0.00656403911564626
57H-1	0.0439931102362205	0.0267525255102041
57H-2	0.10789468503937	0.062524175170068
60H-1	0.0268023622047244	0.0181534183673469
60H-2	0.0906812992125984	0.0502735629251701
76C-1	0.0568122047244095	0.0327832482993197
76C-2	0.0583915354330709	0.0323240646258503
87C-1	0.0385807086614173	0.0225148724489796
87C-2	0.083609842519685	0.0492815901360544
