SAMPLE ID	FS	PFS
118C-1	0.0172437007874016	0.00979456632653061
118C-2	0.0567057086614173	0.0362133333333333
120C-1	0.0446588582677165	0.0300159778911565
120C-2	0.0692616141732283	0.0416756717687075
12C-1	0.0570696850393701	0.0374167176870748
12C-2	0.0778818897637795	0.0457711394557823
149C-1	0.0183872047244094	0.00850903911564626
149C-2	0.0424557086614173	0.0239607142857143
161C-1	0.053165157480315	0.026935212585034
161C-2	0.0216606299212598	0.0115436734693878
16H-1	0.0290919291338583	0.015014574829932
16H-2	0.0423444881889764	0.0254147023809524
17H-1	0.0133572834645669	0.0105669217687075
17H-2	0.054434842519685	0.0331234948979592
188C-1	0.0263226377952756	0.0155042517006803
188C-2	0.0925311023622047	0.0540717261904762
191C-1	0.0436501968503937	0.0307714880952381
191C-2	0.0622167322834646	0.0377745578231293
194C-1	0.0328320866141732	0.0198761139455782
194C-2	0.0249970472440945	0.0124358843537415
210C-1	0.0117377952755906	0.00513920068027211
210C-2	0.0601958661417323	0.031733231292517
217C-1	0.0247242125984252	0.0127837755102041
217C-2	0.0543362204724409	0.0306320153061224
235C-1	0.00205314960629921	0.00110647959183673
235C-2	0.049932874015748	0.0268595153061225
239C-1	0.0601586614173228	0.0314718962585034
239C-2	0.0366712598425197	0.0219933673469388
242C-1	0.0541244094488189	0.0285144302721088
242C-2	0.0257647637795276	0.0124882057823129
24H-1	0.0318291338582677	0.0203038520408163
24H-2	0.0747759842519685	0.0410349234693878
27H-1	0.00710905511811024	0.00365033163265306
27H-2	0.0774488188976378	0.0445335799319728
35H-1	0.0205832677165354	0.0140233078231293
35H-2	0.0275527559055118	0.0136647193877551
37H-1	0.0176393700787402	0.00797229591836735
37H-2	0.0778009842519685	0.0465116156462585
38H-1	0.0134661417322835	0.0100936734693878
38H-2	0.0801954724409449	0.0459716666666667
3C-1	0.00792185039370079	0.00366272108843537
3C-2	0.0132830708661417	0.0062334693877551
44C-1	0.0571413385826772	0.0348303486394558
44C-2	0.0654387795275591	0.0397050510204082
50H-1	0.0207263779527559	0.0103051275510204
50H-2	0.0329511811023622	0.0161151700680272
53H-1	0.0103332677165354	0.00567416666666667
53H-2	0.013351968503937	0.00618584183673469
54H-1	0.0099992125984252	0.00435497448979592
54H-2	0.018417125984252	0.00945529761904762
55H-1	0.019782874015748	0.0136139880952381
55H-2	0.0137372047244095	0.00656820578231293
57H-1	0.021438188976378	0.0143698129251701
57H-2	0.0904259842519685	0.0522524319727891
60H-1	0.0088988188976378	0.00537309523809524
60H-2	0.0668326771653543	0.0364576700680272
76C-1	0.0400765748031496	0.0271759948979592
76C-2	0.0580175196850394	0.0322672278911565
87C-1	0.0313923228346457	0.0184216326530612
87C-2	0.087730905511811	0.0513849149659864
